Bait	Species
WeinellEntry5718	Thermophis_baileyi
WeinellEntry5719	Thermophis_baileyi
WeinellEntry5720	Thermophis_baileyi
WeinellEntry5721	Thermophis_baileyi
WeinellEntry5722	Thermophis_baileyi
WeinellEntry5723	Thermophis_baileyi
WeinellEntry5724	Thermophis_baileyi
WeinellEntry5725	Thermophis_baileyi
WeinellEntry5726	Thermophis_baileyi
WeinellEntry5727	Thermophis_baileyi
WeinellEntry5728	Thermophis_baileyi
WeinellEntry5729	Thermophis_baileyi
WeinellEntry5730	Thermophis_baileyi
WeinellEntry5731	Thermophis_baileyi
WeinellEntry5732	Thermophis_baileyi
WeinellEntry5733	Thermophis_baileyi
WeinellEntry5734	Thermophis_baileyi
WeinellEntry5735	Thermophis_baileyi
